0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
0,0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,ክ,ኧ,እ,ኧ,ም,እ,ል,ኣ,ክ,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,p
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
0,0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,ብ,እ,ስ,ኧ,ብ,ኣ,ብ,እ,ር,ኣ,ች,ኧ,ው,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,p
0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
0,0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,እ,እ,ን,እ,ድ,ኧ,ስ,ኧ,ብ,ኧ,ር,እ,ሽ,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,p
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
0,0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,ል,ኧ,ም,ኣ,ር,እ,ክ,እ,ን,እ,ሽ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,p
0,0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
0,0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,እ,እ,ስ,እ,ክ,እ,ት,እ,ስ,ኧ,ብ,እ,ር,እ,ል,እ,ኝ,እ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,ይ,እ,ቅ,ኣ,ኝ,ኣ,ል,ኡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
0,0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,እ,ኧ,ክ,እ,ስ,እ,ት,ኤ,ን,እ,ሽ,እ,ን,እ,ን,ኣ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,ፕ,እ,ር,ኦ,ጅ,ኧ,ክ,እ,ት,ኦ,ች,ኡ,ም,እ,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,ፕ,እ,ር,ኦ,ጅ,ኧ,ክ,እ,ት,ኦ,ች,ኡ,ም,እ,0,0,0,0,0,p
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ክ,ኧ,ፕ,እ,ር,ኦ,ጅ,ኧ,ክ,እ,ት,ኦ,ች,ኡ,ም,እ,0,0,0,0,0,0,0
